,month_name,year,query_count,query_text,month
28340,November,2018,16,centennial sportsplex,
28341,November,2018,46,Police reports,
28342,November,2018,18,Mugshot,
28343,November,2018,51,pay scale,
28344,November,2018,50,accident reports,
28345,November,2018,19,Open data,
28346,November,2018,16,report,
28347,November,2018,23,dcso inmates,
28348,November,2018,22,fire hydrant,
28349,November,2018,83,nashville police department,
28350,November,2018,16,Office group homes,
28351,November,2018,227,longevity pay,
28352,November,2018,28,Zoning,
28353,November,2018,23,road closures,
28354,November,2018,27,email address,
28355,November,2018,31,official zoning map metropolitan,
28356,November,2018,24,codes administration,
28357,November,2018,18,HR,
28358,November,2018,18,hub,
28359,November,2018,20,Annual benefit,
28360,November,2018,43,trash collection,
28361,November,2018,18,phone number,
28362,November,2018,24,civil service minutes,
28363,November,2018,30,sportsplex,
28364,November,2018,20,burn permit,
28365,November,2018,41,community oversight board,
28366,November,2018,14,metro employee clinic,
28367,November,2018,31,sheriff,
28368,November,2018,41,parcel viewer,
28369,November,2018,22,map parcel,
28370,November,2018,19,Pay scale,
28371,November,2018,14,vacation leave,
28372,November,2018,83,Jobs,
28373,November,2018,151,civil service rules,
28374,November,2018,60,public records,
28375,November,2018,32,Maps,
28376,November,2018,18,County clerk,
28377,November,2018,63,metro water services,
28378,November,2018,106,property maps,
28379,November,2018,16,holiday pay,
28380,November,2018,14,job descriptions,
28381,November,2018,25,hostile work environment,
28382,November,2018,17,warrant,
28383,November,2018,18,HUMAN RESOURCES,
28384,November,2018,20,mugshots,
28385,November,2018,19,property search,
28386,November,2018,24,history,
28387,November,2018,81,building permit,
28388,November,2018,15,copy birth certificate,
28389,November,2018,15,nashville financial management budget,
28390,November,2018,28,Community oversight board,
28391,November,2018,20,incident report,
28392,November,2018,55,building permits,
28393,November,2018,15,surplus property auction,
28394,November,2018,15,Holiday schedule,
28395,November,2018,31,voya,
28396,November,2018,14,"traffic accidents from October 13, 2018",
28397,November,2018,201,codes,
28398,November,2018,20,OV-UZO,
28399,November,2018,15,name change,
28400,November,2018,16,career,
28401,November,2018,38,early voting,
28402,November,2018,19,Bobby v summers,
28403,November,2018,41,Deborah Terry,
28404,November,2018,15,email,
28405,November,2018,15,Criminal court,
28406,November,2018,255,human resources,
28407,November,2018,20,vital records,
28408,November,2018,18,Death certificate,
28409,November,2018,14,polling location,
28410,November,2018,16,zoning codes,
28411,November,2018,24,vote,
28412,November,2018,20,Property,
28413,November,2018,25,clerk,
28414,November,2018,19,auction,
28415,November,2018,18,smith springs community,
28416,November,2018,52,annual enrollment,
28417,November,2018,24,metromax,
28418,November,2018,16,metro council,
28419,November,2018,16,employee handbook,
28420,November,2018,14,surplus,
28421,November,2018,26,fire,
28422,November,2018,14,Mapping,
28423,November,2018,59,criminal court clerk,
28424,November,2018,16,human resource,
28425,November,2018,14,mold,
28426,November,2018,15,placement of utility poles,
28427,November,2018,18,public records request,
28428,November,2018,20,probate court,
28429,November,2018,23,Parking,
28430,November,2018,26,wic,
28431,November,2018,39,retirement,
28432,November,2018,26,jeff hammond,
28433,November,2018,16,fire dept,
28434,November,2018,20,acc ess,
28435,November,2018,15,STD,
28436,November,2018,14,restraining order,
28437,November,2018,22,"""couchville pike""",
28438,November,2018,32,bereavement leave,
28439,November,2018,18,Media release,
28440,November,2018,15,Environmental Court,
28441,November,2018,30,warrants,
28442,November,2018,14,hotel occupancy privilege tax,
28443,November,2018,36,Criminal court clerk,
28444,November,2018,21,2017 benefit rates,
28445,November,2018,34,Property maps,
28446,November,2018,42,Water,
28447,November,2018,68,election results,
28448,November,2018,45,voting,
28449,November,2018,61,planning,
28450,November,2018,36,planning department,
28451,November,2018,16,parking,
28452,November,2018,15,Name change,
28453,November,2018,15,Sheriff,
28454,November,2018,30,Marty frazier,
28455,November,2018,24,Property Maps,
28456,November,2018,20,construction demolition,
28457,November,2018,20,forms,
28458,November,2018,32,wioa,
28459,November,2018,44,police department,
28460,November,2018,26,open data portal,
28461,November,2018,54,staff directory,
28462,November,2018,54,water,
28463,November,2018,17,urban services district,
28464,November,2018,25,election,
28465,November,2018,18,council member,
28466,November,2018,34,offered amendment,
28467,November,2018,25,metro public works,
28468,November,2018,63,pension,
28469,November,2018,19,vacation time,
28470,November,2018,17,15 properties located pitts,
28471,November,2018,19,Public works,
28472,November,2018,15,senior renaissance center,
28473,November,2018,49,birth certificate,
28474,November,2018,22,pension calculator,
28475,November,2018,49,permit,
28476,November,2018,23,property map,
28477,November,2018,15,Charles Mink,
28478,November,2018,14,Davidson county,
28479,November,2018,26,RFP,
28480,November,2018,23,Election results,
28481,November,2018,16,litton,
28482,November,2018,47,Mohamed,
28483,November,2018,69,permits,
28484,November,2018,21,driver's license,
28485,November,2018,29,403101 marriage license 0,
28486,November,2018,15,council districts,
28487,November,2018,14,community center,
28488,November,2018,39,bids,
28489,November,2018,36,Recycling,
28490,November,2018,18,metro police,
28491,November,2018,16,traffic,
28492,November,2018,14,small business,
28493,November,2018,29,bond,
28494,November,2018,118,payroll,
28495,November,2018,23,Tag renewal,
28496,November,2018,17,alarm permit,
28497,November,2018,15,Traffic,
28498,November,2018,21,metropolitan nashville police department,
28499,November,2018,25,Civil service,
28500,January,2019,49,accident reports,1
28501,January,2019,36,metro council,1
28502,January,2019,12,small claims court,1
28503,January,2019,34,passport,1
28504,January,2019,9,Tax lien,1
28505,January,2019,15,iprocurement,1
28506,January,2019,10,Community Center,1
28507,January,2019,11,KID ROCK,1
28508,January,2019,9,employee salarie,1
28509,January,2019,9,pool permits,1
28510,January,2019,8,bl2018-1407,1
28511,January,2019,51,benefits,1
28512,January,2019,11,zoning map,1
28513,January,2019,8,iod clinic,1
28514,January,2019,32,ANimal control,1
28515,January,2019,13,death certificates,1
28516,January,2019,9,open bids,1
28517,January,2019,10,owner/driver report,1
28518,January,2019,9,report an accident,1
28519,January,2019,11,jeff hammond,1
28520,January,2019,14,Staff,1
28521,January,2019,34,assessor of property/webpro,1
28522,January,2019,32,e permits,1
28523,January,2019,15,Report accident,1
28524,January,2019,12,Golf,1
28525,January,2019,13,mayor,1
28526,January,2019,9,Kronos,1
28527,January,2019,23,"LACKY, KENNETH",1
28528,January,2019,34,parks,1
28529,January,2019,12,job description,1
28530,January,2019,16,warrant,1
28531,January,2019,10,accidents,1
28532,January,2019,43,Christmas tree,1
28533,January,2019,27,assessor of property,1
28534,January,2019,29,tax assessor,1
28535,January,2019,12,tags,1
28536,January,2019,8,Area 4 brush,1
28537,January,2019,8,criminal courts,1
28538,January,2019,9,Employee Hearings.,1
28539,January,2019,102,property maps,1
28540,January,2019,15,Courts,1
28541,January,2019,16,micheal mckeon,1
28542,January,2019,13,Incident report,1
28543,January,2019,11,pool,1
28544,January,2019,9,open data portal,1
28545,January,2019,36,parcel viewer,1
28546,January,2019,32,health department,1
28547,January,2019,169,Payroll,1
28548,January,2019,8,Arts,1
28549,January,2019,12,eviction,1
28550,January,2019,11,Blue ribbon,1
28551,January,2019,10,audit,1
28552,January,2019,58,Property assessor,1
28553,January,2019,24,Bids,1
28554,January,2019,10,e-permits,1
28555,January,2019,14,food truck,1
28556,January,2019,9,employee salary,1
28557,January,2019,8,business tax,1
28558,January,2019,10,Demolition Permit,1
28559,January,2019,22,vital records,1
28560,January,2019,8,Jennifer Lewis,1
28561,January,2019,11,Metro Charter,1
28562,January,2019,17,owner driver report form,1
28563,January,2019,13,Divorce records,1
28564,January,2019,8,Court officer,1
28565,January,2019,9,Aaron Jenkins,1
28566,January,2019,37,directory,1
28567,January,2019,9,my city academy,1
28568,January,2019,28,pay property tax,1
28569,January,2019,22,civil service commission,1
28570,January,2019,20,Dental,1
28571,January,2019,8,2019Z-008PR-001,1
28572,January,2019,8,Christmas tree pickup,1
28573,January,2019,9,crime mapping,1
28574,January,2019,50,notary,1
28575,January,2019,20,election commission,1
28576,January,2019,10,waste,1
28577,January,2019,90,police report,1
28578,January,2019,42,planning commission,1
28579,January,2019,28,auction,1
28580,January,2019,19,Certificate of occupancy,1
28581,January,2019,27,Recycle,1
28582,January,2019,15,Mug shots,1
28583,January,2019,36,Human resource,1
28584,January,2019,19,Arrest,1
28585,January,2019,12,parcel gis,1
28586,January,2019,9,judges,1
28587,January,2019,9,Court Clerk,1
28588,January,2019,26,ged,1
28589,January,2019,10,Devonja Sweatt,1
28590,January,2019,12,air bnb,1
28591,January,2019,15,Dump,1
28592,January,2019,30,pension,1
28593,January,2019,17,mdha,1
28594,January,2019,21,metro parks,1
28595,January,2019,9,Court date,1
28596,January,2019,18,summer camp,1
28597,January,2019,10,Omar,1
28598,January,2019,39,Public records,1
28599,January,2019,14,purchasing,1
28600,January,2019,12,CIRCUIT COURT,1
28601,January,2019,60,Criminal Court Clerk,1
28602,January,2019,9,Jeffrey Porter,1
28603,January,2019,12,4312 Bernard road,1
28604,January,2019,11,deed,1
28605,January,2019,15,general sessions,1
28606,January,2019,18,inmate locator,1
28607,January,2019,89,property taxes,1
28608,January,2019,11,Crash report,1
28609,January,2019,9,BL2018-1416,1
28610,January,2019,20,building codes,1
28611,January,2019,9,snap,1
28612,January,2019,160,maps,1
28613,January,2019,28,permit,1
28614,January,2019,34,Inmates,1
28615,January,2019,9,Recycle centers,1
28616,January,2019,9,ess payroll,1
28617,January,2019,31,salaries,1
28618,January,2019,14,2017 homicides,1
28619,January,2019,15,executive orders,1
28620,January,2019,11,Noise,1
28621,January,2019,10,Background check,1
28622,January,2019,20,business tax license,1
28623,January,2019,11,metro police,1
28624,January,2019,129,codes,1
28625,January,2019,9,General session,1
28626,January,2019,20,sewer,1
28627,January,2019,75,Water,1
28628,January,2019,45,library,1
28629,January,2019,9,sign ordinance,1
28630,January,2019,13,BL2014-896,1
28631,January,2019,9,minutes,1
28632,January,2019,10,Tabitha M White,1
28633,January,2019,13,employee salaries,1
28634,January,2019,11,health,1
28635,January,2019,12,booking,1
28636,January,2019,15,burn permit,1
28637,January,2019,56,mapping,1
28638,January,2019,20,Fingerprinting,1
28639,January,2019,9,council district map,1
28640,January,2019,10,health permit,1
28641,January,2019,12,Mccabe,1
28642,January,2019,13,circuit court clerk,1
28643,January,2019,12,Cityworks,1
28644,January,2019,17,health policy plan,1
28645,January,2019,20,calendar,1
28646,January,2019,22,internship,1
28647,January,2019,38,open data,1
28648,January,2019,11,quit claim deed,1
28649,January,2019,23,Birth certificates,1
28650,January,2019,35,Criminal court,1
28651,January,2019,47,finance,1
28652,January,2019,60,dcso,1
28653,January,2019,17,employee benefits,1
28654,January,2019,10,Employer,1
28655,January,2019,18,dogs,1
28656,January,2019,10,Inclement weather policy,1
28657,January,2019,171,Jobs,1
28658,January,2019,14,nombres de arestados reciente,1
28659,January,2019,11,madison,1
28660,January,2019,14,permit application,1
28661,January,2019,57,Birth certificate,1
28662,January,2019,15,trash pickup,1
28663,January,2019,223,human resources,1
28664,January,2019,13,Shelby Park,1
28665,January,2019,8,1049657,1
28666,January,2019,201,ESS,1
28667,January,2019,51,Recycling,1
28668,January,2019,11,Hal Balthrop,1
28669,January,2019,10,pension self service,1
28670,January,2019,31,fairgrounds,1
28671,January,2019,9,employees,1
28672,January,2019,10,sidewalk,1
28673,January,2019,93,police,1
28674,January,2019,9,parks and recreation,1
28675,January,2019,12,pay taxes,1
28676,January,2019,17,head start,1
28677,January,2019,9,historic,1
28678,January,2019,16,Tonnie Nicole Rogers,1
28679,January,2019,18,sidewalks,1
28680,January,2019,87,ebid,1
